AppID,Name,Release_Date,Primary_Genre,All_Tags,Price_USD,Discount_Pct,Review_Score_Pct,Total_Reviews,Steam_Deck_Status,Estimated_Owners,24h_Peak_Players,metadata_soup
730,Counter-Strike 2,2012-08-21,Action,FPS;Shooter;Multiplayer;Competitive;Action;Team-Based;eSports;Tactical;First-Person;PvP,0.0,0,83,4980365,Unknown,149410950,1013936,action fps;shooter;multiplayer;competitive;action;team-based;esports;tactical;first-person;pvp
2868840,Slay the Spire 2,2026-03-05,Indie,Strategy;Roguelike;Card Game;Deckbuilding;Co-op;Roguelike Deckbuilder;Card Battler;Turn-Based Combat;Multiplayer;Dungeon Crawler,24.99,0,97,49549,Unknown,1486470,0,indie strategy;roguelike;card game;deckbuilding;co-op;roguelike deckbuilder;card battler;turn-based combat;multiplayer;dungeon crawler
3321460,Crimson Desert,2026-03-19,Action,Action;Open World;Singleplayer;Adventure;Combat;Exploration;Dragons;Story Rich;Action-Adventure;Third Person,69.99,0,0,0,Unknown,0,0,action action;open world;singleplayer;adventure;combat;exploration;dragons;story rich;action-adventure;third person
3065800,Marathon,2026-03-05,Action,Extraction Shooter;PvP;Multiplayer;Sci-fi;Shooter;FPS;Futuristic;Action;First-Person;PvE,39.99,0,90,24360,Unknown,730800,0,action extraction shooter;pvp;multiplayer;sci-fi;shooter;fps;futuristic;action;first-person;pve
3764200,Resident Evil Requiem,2026-02-26,Action,Survival Horror;Zombies;Horror;Third-Person Shooter;Action;FPS;First-Person;Action-Adventure;Cinematic;Realistic,69.99,0,96,79667,Unknown,2390010,0,action survival horror;zombies;horror;third-person shooter;action;fps;first-person;action-adventure;cinematic;realistic
2157830,John Carpenter's Toxic Commando,2026-03-12,Action,Zombies;Shooter;Online Co-Op;FPS;PvE;Action;Adventure;Looter Shooter;Action-Adventure;First-Person,39.99,0,83,2765,Unknown,82950,0,action zombies;shooter;online co-op;fps;pve;action;adventure;looter shooter;action-adventure;first-person
1144200,Ready or Not,2023-12-13,Action,Tactical;Realistic;FPS;Shooter;Multiplayer;Singleplayer;Co-op;Horror;First-Person;Action,49.99,0,85,243810,Unknown,7314300,4296,action tactical;realistic;fps;shooter;multiplayer;singleplayer;co-op;horror;first-person;action
1172470,Apex Legends™,2020-11-04,Action,Free to Play;Multiplayer;Battle Royale;FPS;Shooter;First-Person;PvP;Action;Hero Shooter;Team-Based,0.0,0,65,1577,Unknown,47310,124262,action free to play;multiplayer;battle royale;fps;shooter;first-person;pvp;action;hero shooter;team-based
1808500,ARC Raiders,2025-10-30,Action,Extraction Shooter;Multiplayer;PvE;PvP;Third-Person Shooter;Post-apocalyptic;Shooter;Online Co-Op;Survival;Sci-fi,39.99,0,79,264150,Unknown,7924500,0,action extraction shooter;multiplayer;pve;pvp;third-person shooter;post-apocalyptic;shooter;online co-op;survival;sci-fi
2852190,Monster Hunter Stories 3: Twisted Reflection,2026-03-12,Adventure,RPG;Creature Collector;JRPG;Exploration;Turn-Based Combat;Cartoony;Adventure;Dragons;Character Customization;Singleplayer,69.99,0,75,1570,Unknown,47100,0,adventure rpg;creature collector;jrpg;exploration;turn-based combat;cartoony;adventure;dragons;character customization;singleplayer
1167630,Teardown,2022-04-21,Action,Destruction;Physics;Sandbox;Voxel;Multiplayer;Heist;Singleplayer;Indie;Replay Value;First-Person,14.99,50,94,115777,Unknown,3473310,1984,action destruction;physics;sandbox;voxel;multiplayer;heist;singleplayer;indie;replay value;first-person
2552430,KINGDOM HEARTS -HD 1.5+2.5 ReMIX-,2024-06-13,Action,Action;RPG;Adventure;JRPG;Great Soundtrack;Action-Adventure;Emotional;Story Rich;Singleplayer;Fantasy,24.99,50,89,8167,Unknown,245010,886,action action;rpg;adventure;jrpg;great soundtrack;action-adventure;emotional;story rich;singleplayer;fantasy
4069520,Super Battle Golf,2026-02-19,Casual,Multiplayer;Online Co-Op;Co-op;Sports;Physics;Exploration;Comedy;3D;Action;Adventure,7.99,0,95,4025,Unknown,120750,0,casual multiplayer;online co-op;co-op;sports;physics;exploration;comedy;3d;action;adventure
2767030,Marvel Rivals,2024-12-05,Action,Free to Play;Multiplayer;Hero Shooter;Third-Person Shooter;Superhero;PvP;Action;Team-Based;Competitive;Shooter,0.0,0,68,0,Unknown,0,106611,action free to play;multiplayer;hero shooter;third-person shooter;superhero;pvp;action;team-based;competitive;shooter
1222670,The Sims™ 4,2020-06-18,Adventure,Life Sim;Free to Play;Character Customization;Building;Simulation;Romance;Singleplayer;Sandbox;Dating Sim;Relaxing,0.0,0,79,82661,Unknown,2479830,25276,adventure life sim;free to play;character customization;building;simulation;romance;singleplayer;sandbox;dating sim;relaxing
2778610,Over The Top: WWI,2026-03-06,Action,Multiplayer;Action;World War I;Third-Person Shooter;FPS;Shooter;Historical;Simulation;3D;Cinematic,16.26,15,88,3572,Unknown,107160,0,action multiplayer;action;world war i;third-person shooter;fps;shooter;historical;simulation;3d;cinematic
359550,Tom Clancy's Rainbow Six Siege,2015-12-01,Action,FPS;PvP;Multiplayer;Shooter;Tactical;eSports;Competitive;Online Co-Op;Action;Hero Shooter,0.0,0,75,1234092,Unknown,37022760,51847,action fps;pvp;multiplayer;shooter;tactical;esports;competitive;online co-op;action;hero shooter
553850,HELLDIVERS™ 2,2024-02-08,Action,Online Co-Op;PvE;Third-Person Shooter;Multiplayer;Shooter;Action;Co-op;Sci-fi;Extraction Shooter;Capitalism,39.99,0,70,807861,Unknown,24235830,53399,action online co-op;pve;third-person shooter;multiplayer;shooter;action;co-op;sci-fi;extraction shooter;capitalism
230410,Warframe,2013-03-25,Action,Free to Play;Looter Shooter;Action RPG;Third-Person Shooter;Action;RPG;Third Person;Massively Multiplayer;Online Co-Op;Character Customization,0.0,0,90,2880,Unknown,86400,36195,action free to play;looter shooter;action rpg;third-person shooter;action;rpg;third person;massively multiplayer;online co-op;character customization
2357570,Overwatch®,2023-08-10,Action,Free to Play;Hero Shooter;FPS;Multiplayer;Team-Based;MOBA;First-Person;Third-Person Shooter;Third Person;PvP,0.0,0,60,257,Unknown,7710,0,action free to play;hero shooter;fps;multiplayer;team-based;moba;first-person;third-person shooter;third person;pvp
236390,War Thunder,2013-08-15,Action,Free to Play;Simulation;Vehicular Combat;Combat;Flight;World War II;VR;War;Military;Tanks,0.0,0,76,1961,Unknown,58830,50478,action free to play;simulation;vehicular combat;combat;flight;world war ii;vr;war;military;tanks
3472040,NBA 2K26,2025-09-04,Sports,Gambling;Sports;Basketball;Simulation;eSports;3D;Multiplayer;Controller;Singleplayer;Character Customization,19.99,75,74,12634,Unknown,379020,0,sports gambling;sports;basketball;simulation;esports;3d;multiplayer;controller;singleplayer;character customization
1462040,FINAL FANTASY VII REMAKE INTERGRADE,2022-06-17,Action,RPG;JRPG;Action RPG;Singleplayer;Action-Adventure;Party-Based RPG;Spectacle fighter;Third Person;Action;Adventure,19.99,50,84,37281,Unknown,1118430,761,action rpg;jrpg;action rpg;singleplayer;action-adventure;party-based rpg;spectacle fighter;third person;action;adventure
3240220,Grand Theft Auto V Enhanced,2025-03-04,Action,Open World;Action;Sexual Content;Multiplayer;Crime;Mature;Shooter;Third Person;First-Person;Adventure,19.79,56,89,152083,Unknown,4562490,39502,action open world;action;sexual content;multiplayer;crime;mature;shooter;third person;first-person;adventure
1149460,ICARUS,2021-12-03,Action,Survival;Open World Survival Craft;Multiplayer;Base Building;Online Co-Op;Crafting;Open World;Exploration;Building;Co-op,11.89,66,77,49598,Unknown,1487940,1492,action survival;open world survival craft;multiplayer;base building;online co-op;crafting;open world;exploration;building;co-op
2975950,Solasta II,2026-03-12,Adventure,Early Access;Adventure;RPG;Strategy;Party-Based RPG;Turn-Based Strategy;CRPG;Strategy RPG;3D;Top-Down,35.99,10,73,1277,Unknown,38310,0,adventure early access;adventure;rpg;strategy;party-based rpg;turn-based strategy;crpg;strategy rpg;3d;top-down
1086940,Baldur's Gate 3,2023-08-03,Adventure,RPG;Character Customization;Choices Matter;Dungeons & Dragons;Turn-Based Combat;Story Rich;Sexual Content;CRPG;Fantasy;Adventure,59.99,0,94,730296,Unknown,21908880,54771,adventure rpg;character customization;choices matter;dungeons & dragons;turn-based combat;story rich;sexual content;crpg;fantasy;adventure
3564740,Where Winds Meet,2025-11-14,Action,Open World;Free to Play;Multiplayer;Souls-like;Action RPG;Online Co-Op;MMORPG;Adventure;Action;Story Rich,0.0,0,79,0,Unknown,0,0,action open world;free to play;multiplayer;souls-like;action rpg;online co-op;mmorpg;adventure;action;story rich
252490,Rust,2018-02-08,Action,Survival;Crafting;Multiplayer;Open World;Open World Survival Craft;Building;PvP;Sandbox;Adventure;First-Person,39.99,0,84,1116689,Unknown,33500670,143870,action survival;crafting;multiplayer;open world;open world survival craft;building;pvp;sandbox;adventure;first-person
381210,Dead by Daylight,2016-06-14,Action,Horror;Multiplayer;Survival Horror;Online Co-Op;Co-op;Survival;Gore;Team-Based;Blood;Third Person,19.99,0,79,647076,Unknown,19412280,44886,action horror;multiplayer;survival horror;online co-op;co-op;survival;gore;team-based;blood;third person
686060,Mewgenics,2026-02-10,Adventure,Turn-Based Tactics;Roguelite;Turn-Based Strategy;Dark Humor;Cats;RPG;Turn-Based Combat;Funny;Cute;2D,29.99,0,91,36152,Unknown,1084560,0,adventure turn-based tactics;roguelite;turn-based strategy;dark humor;cats;rpg;turn-based combat;funny;cute;2d
2833580,BRAVELY DEFAULT FLYING FAIRY HD Remaster,2026-03-12,RPG,RPG;Violent;JRPG;Party-Based RPG;Fantasy;Anime;Singleplayer;Turn-Based;Class-Based;Character Customization,31.99,20,97,205,Unknown,6150,0,rpg rpg;violent;jrpg;party-based rpg;fantasy;anime;singleplayer;turn-based;class-based;character customization
1158310,Crusader Kings III,2020-09-01,RPG,Strategy;Medieval;Grand Strategy;Simulation;RPG;Historical;Management;Character Customization;Life Sim;Sandbox,14.99,70,85,91953,Unknown,2758590,14302,rpg strategy;medieval;grand strategy;simulation;rpg;historical;management;character customization;life sim;sandbox
3164500,Schedule I,2025-03-24,Action,Simulation;Co-op;Crime;Management;Multiplayer;Open World;First-Person;Crafting;Automation;Base Building,19.99,0,96,259648,Unknown,7789440,22757,action simulation;co-op;crime;management;multiplayer;open world;first-person;crafting;automation;base building
3717070,WWE 2K26,2026-03-12,Simulation,Simulation;Sports;3D Fighter;Wrestling;Sandbox;Character Customization;Multiplayer,69.99,0,49,844,Unknown,25320,0,simulation simulation;sports;3d fighter;wrestling;sandbox;character customization;multiplayer
376210,The Isle,2015-12-01,Action,Dinosaurs;Survival;Open World;Multiplayer;Simulation;Hunting;Realistic;Massively Multiplayer;Adventure;Early Access,19.99,0,79,98271,Unknown,2948130,5946,action dinosaurs;survival;open world;multiplayer;simulation;hunting;realistic;massively multiplayer;adventure;early access
1062090,Timberborn,2026-03-12,Indie,City Builder;Colony Sim;Voxel;Automation;Nature;Sandbox;Building;Management;Base Building;Survival,27.99,20,96,34389,Unknown,1031670,3884,indie city builder;colony sim;voxel;automation;nature;sandbox;building;management;base building;survival
2050650,Resident Evil 4,2023-03-23,Action,Horror;Action;Survival Horror;Third-Person Shooter;Singleplayer;Zombies;Story Rich;Survival;Dark;Remake,39.99,0,95,152313,Unknown,4569390,3748,action horror;action;survival horror;third-person shooter;singleplayer;zombies;story rich;survival;dark;remake
2344520,Diablo® IV,2023-10-17,Action,Action RPG;Hack and Slash;Loot;Isometric;RPG;Online Co-Op;Dungeon Crawler;Singleplayer;Co-op;Multiplayer,49.99,0,76,49403,Unknown,1482090,8835,action action rpg;hack and slash;loot;isometric;rpg;online co-op;dungeon crawler;singleplayer;co-op;multiplayer
524220,NieR:Automata™,2017-03-17,Action,Hack and Slash;RPG;Great Soundtrack;Story Rich;Female Protagonist;Action;Spectacle fighter;Open World;JRPG;Anime,15.99,60,88,111193,Unknown,3335790,690,action hack and slash;rpg;great soundtrack;story rich;female protagonist;action;spectacle fighter;open world;jrpg;anime
1245620,ELDEN RING,2022-02-24,Action,Souls-like;Open World;Dark Fantasy;RPG;Difficult;Action RPG;Multiplayer;Third Person;Fantasy;Singleplayer,59.99,0,92,808015,Unknown,24240450,29529,action souls-like;open world;dark fantasy;rpg;difficult;action rpg;multiplayer;third person;fantasy;singleplayer
3280350,DEATH STRANDING 2: ON THE BEACH,2026-03-19,Action,Exploration;Cinematic;Story Rich;Sci-fi;Open World;Action;Third-Person Shooter;Action-Adventure;Adventure;Third Person,69.99,0,0,0,Unknown,0,0,action exploration;cinematic;story rich;sci-fi;open world;action;third-person shooter;action-adventure;adventure;third person
2515020,FINAL FANTASY XVI,2024-09-17,Action,Action RPG;Story Rich;Spectacle fighter;JRPG;Action;Fantasy;Dark Fantasy;Singleplayer;RPG;Cinematic,24.99,50,78,20959,Unknown,628770,737,action action rpg;story rich;spectacle fighter;jrpg;action;fantasy;dark fantasy;singleplayer;rpg;cinematic
1004640,FINAL FANTASY TACTICS - The Ivalice Chronicles,2025-09-30,RPG,Turn-Based Strategy;Turn-Based Tactics;Tactical RPG;Fantasy;Medieval;Story Rich;JRPG;Emotional;Strategy RPG;RPG,34.99,30,81,4795,Unknown,143850,0,rpg turn-based strategy;turn-based tactics;tactical rpg;fantasy;medieval;story rich;jrpg;emotional;strategy rpg;rpg
3643170,Roadside Research,2026-02-12,Casual,Early Access;Online Co-Op;Funny;Immersive Sim;Aliens;Multiplayer;Simulation;Management;First-Person;America,12.99,0,86,1739,Unknown,52170,0,casual early access;online co-op;funny;immersive sim;aliens;multiplayer;simulation;management;first-person;america
2909400,FINAL FANTASY VII REBIRTH,2025-01-23,Action,RPG;Action;Adventure;JRPG;Singleplayer;Open World;Action RPG;Party-Based RPG;Action-Adventure;Story Rich,29.99,40,71,20495,Unknown,614850,1818,action rpg;action;adventure;jrpg;singleplayer;open world;action rpg;party-based rpg;action-adventure;story rich
1721470,Poppy Playtime,2021-10-12,Action,Horror;Singleplayer;Free to Play;Puzzle;First-Person;Survival Horror;Dark;Psychological Horror;Mystery;Survival,0.0,0,93,37330,Unknown,1119900,588,action horror;singleplayer;free to play;puzzle;first-person;survival horror;dark;psychological horror;mystery;survival
699130,World War Z,2021-09-21,Action,Zombies;Multiplayer;Online Co-Op;Singleplayer;Action;Co-op;Shooter;Third-Person Shooter;PvE;Survival Horror,7.49,75,77,22495,Unknown,674850,1663,action zombies;multiplayer;online co-op;singleplayer;action;co-op;shooter;third-person shooter;pve;survival horror
3405690,EA SPORTS FC™ 26,2025-09-25,Simulation,Football (Soccer);Sports;Multiplayer;Simulation;Singleplayer;Controller;Competitive;Local Co-Op;Realistic;Online Co-Op,20.99,70,48,46691,Unknown,1400730,0,simulation football (soccer);sports;multiplayer;simulation;singleplayer;controller;competitive;local co-op;realistic;online co-op
2141910,Magic: The Gathering Arena,2023-05-23,Strategy,,0.0,0,0,0,Unknown,0,0,strategy 
2807960,Battlefield™ 6,2025-10-10,Action,Multiplayer;FPS;Action;Military;Singleplayer;Shooter;War;Modern;Combat;Realistic,69.99,0,45,262749,Unknown,7882470,0,action multiplayer;fps;action;military;singleplayer;shooter;war;modern;combat;realistic
3241660,R.E.P.O.,2025-02-26,Action,Horror;Online Co-Op;Multiplayer;Comedy;Co-op;Physics;First-Person;3D;Stealth;Survival,6.99,30,95,293603,Unknown,8808090,32349,action horror;online co-op;multiplayer;comedy;co-op;physics;first-person;3d;stealth;survival
990080,Hogwarts Legacy,2023-02-10,Action,Magic;Open World;Fantasy;Singleplayer;Adventure;RPG;Character Customization;Exploration;Story Rich;Third Person,8.99,85,86,265344,Unknown,7960320,5716,action magic;open world;fantasy;singleplayer;adventure;rpg;character customization;exploration;story rich;third person
526870,Satisfactory,2024-09-10,Adventure,Base Building;Automation;Open World;Crafting;Multiplayer;Co-op;Building;Resource Management;Sandbox;Exploration,27.99,30,96,221670,Unknown,6650100,12596,adventure base building;automation;open world;crafting;multiplayer;co-op;building;resource management;sandbox;exploration
39210,FINAL FANTASY XIV Online,2014-02-18,Massively Multiplayer,,19.99,0,0,76795,Unknown,2303850,19824,massively multiplayer 
1151340,Fallout 76,2020-04-14,RPG,Open World;Multiplayer;Post-apocalyptic;RPG;Dark Comedy;Capitalism;Survival;Base Building;Co-op;Shooter,39.99,0,67,75737,Unknown,2272110,8796,rpg open world;multiplayer;post-apocalyptic;rpg;dark comedy;capitalism;survival;base building;co-op;shooter
3224770,Umamusume: Pretty Derby,2025-06-24,Simulation,,0.0,0,0,0,Unknown,0,0,simulation 
578080,PUBG: BATTLEGROUNDS,2017-12-21,Action,Survival;Shooter;Battle Royale;Multiplayer;FPS;PvP;Third-Person Shooter;Action;Online Co-Op;Tactical,0.0,0,74,1757549,Unknown,52726470,314682,action survival;shooter;battle royale;multiplayer;fps;pvp;third-person shooter;action;online co-op;tactical
801800,Atomfall,2025-03-27,Action,Action;Adventure;Open World;Singleplayer;First-Person;Post-apocalyptic;Action RPG;FPS;Action-Adventure;Survival,24.99,50,68,3409,Unknown,102270,287,action action;adventure;open world;singleplayer;first-person;post-apocalyptic;action rpg;fps;action-adventure;survival
2129530,REANIMAL,2026-02-13,Adventure,Horror;Co-op;Adventure;Atmospheric;Multiplayer;Dark;3D;Third Person;Puzzle;Local Co-Op,39.99,0,76,9717,Unknown,291510,0,adventure horror;co-op;adventure;atmospheric;multiplayer;dark;3d;third person;puzzle;local co-op
1466060,Tainted Grail: The Fall of Avalon,2025-05-23,Action,Adventure;Open World;RPG;Dark Fantasy;First-Person;Third Person;Character Customization;Exploration;Singleplayer;Action RPG,31.49,30,83,26900,Unknown,807000,8175,action adventure;open world;rpg;dark fantasy;first-person;third person;character customization;exploration;singleplayer;action rpg
2221490,Tom Clancy’s The Division® 2,2023-01-12,Action,Looter Shooter;Open World;Singleplayer;Multiplayer;Third-Person Shooter;Online Co-Op;Shooter;Action;Adventure;RPG,29.99,0,82,27517,Unknown,825510,9481,action looter shooter;open world;singleplayer;multiplayer;third-person shooter;online co-op;shooter;action;adventure;rpg
2399830,ARK: Survival Ascended,2023-10-25,Action,Early Access;Survival;Open World;Multiplayer;Dinosaurs;Base Building;Building;Crafting;Adventure;Sandbox,44.99,0,59,89595,Unknown,2687850,12007,action early access;survival;open world;multiplayer;dinosaurs;base building;building;crafting;adventure;sandbox
646570,Slay the Spire,2019-01-23,Indie,Roguelike Deckbuilder;Card Game;Card Battler;Roguelike;Deckbuilding;Turn-Based;Strategy;Singleplayer;Roguelite;Replay Value,6.24,75,95,182177,Unknown,5465310,15038,indie roguelike deckbuilder;card game;card battler;roguelike;deckbuilding;turn-based;strategy;singleplayer;roguelite;replay value
238960,Path of Exile,2013-10-23,Action,,0.0,0,0,1033,Unknown,30990,4694,action 
2057760,Esoteric Ebb,2026-03-03,Indie,Story Rich;RPG;Choices Matter;Isometric;Dungeons & Dragons;Interactive Fiction;CRPG;Singleplayer;Hand-drawn;Nonlinear,24.99,0,96,2707,Unknown,81210,0,indie story rich;rpg;choices matter;isometric;dungeons & dragons;interactive fiction;crpg;singleplayer;hand-drawn;nonlinear
3495730,Lucid Blocks,2026-03-12,Action,Psychedelic;Surreal;Atmospheric;Voxel;Sandbox;Open World;3D;Psychological Horror;First-Person;Horror,9.99,0,95,1298,Unknown,38940,0,action psychedelic;surreal;atmospheric;voxel;sandbox;open world;3d;psychological horror;first-person;horror
529340,Victoria 3,2022-10-25,Simulation,Grand Strategy;Economy;Historical;Political Sim;Strategy;Capitalism;Politics;Diplomacy;Management;Simulation,14.99,70,75,39981,Unknown,1199430,4609,simulation grand strategy;economy;historical;political sim;strategy;capitalism;politics;diplomacy;management;simulation
1874880,Arma Reforger,2023-11-16,Action,Military;Simulation;Shooter;Realistic;Action;FPS;Strategy;Multiplayer;First-Person;Sandbox,39.99,0,82,41905,Unknown,1257150,11466,action military;simulation;shooter;realistic;action;fps;strategy;multiplayer;first-person;sandbox
739630,Phasmophobia,2020-09-18,Action,Horror;Online Co-Op;Multiplayer;Psychological Horror;Co-op;VR;Supernatural;First-Person;Investigation;Dark,19.99,0,93,662804,Unknown,19884120,9978,action horror;online co-op;multiplayer;psychological horror;co-op;vr;supernatural;first-person;investigation;dark
3606480,Call of Duty®: Black Ops 7,2025-11-13,Action,FPS;Action;Shooter;Multiplayer;Singleplayer;Zombies;Violent;First-Person;Gore;Futuristic,69.99,0,37,3430,Unknown,102900,0,action fps;action;shooter;multiplayer;singleplayer;zombies;violent;first-person;gore;futuristic
582660,Black Desert,2017-05-24,Action,Sandbox;Action RPG;Exploration;MMORPG;War;Crafting;Medieval;PvP;First-Person;Action-Adventure,9.99,0,65,61467,Unknown,1844010,14345,action sandbox;action rpg;exploration;mmorpg;war;crafting;medieval;pvp;first-person;action-adventure
3949040,RV There Yet?,2025-10-21,Action,Multiplayer;Co-op;Funny;Online Co-Op;Adventure;Physics;Driving;First-Person;Exploration;Indie,7.99,0,87,61441,Unknown,1843230,0,action multiplayer;co-op;funny;online co-op;adventure;physics;driving;first-person;exploration;indie
413150,Stardew Valley,2016-02-26,Indie,Farming Sim;Pixel Graphics;Multiplayer;Life Sim;RPG;Relaxing;Simulation;Agriculture;Crafting;Sandbox,14.99,0,98,846150,Unknown,25384500,50662,indie farming sim;pixel graphics;multiplayer;life sim;rpg;relaxing;simulation;agriculture;crafting;sandbox
780310,The Riftbreaker,2021-10-14,Action,Base Building;Online Co-Op;Multiplayer;Tower Defense;Survival;Hack and Slash;Action RPG;Exploration;Sandbox;Building,9.89,67,88,20361,Unknown,610830,231,action base building;online co-op;multiplayer;tower defense;survival;hack and slash;action rpg;exploration;sandbox;building
306130,The Elder Scrolls® Online,2017-05-22,Action,RPG;MMORPG;Open World;Fantasy;Adventure;Multiplayer;Exploration;Singleplayer;Massively Multiplayer;Action,19.99,0,75,132001,Unknown,3960030,15987,action rpg;mmorpg;open world;fantasy;adventure;multiplayer;exploration;singleplayer;massively multiplayer;action
1774580,STAR WARS Jedi: Survivor™,2023-04-27,Action,Action;Singleplayer;Souls-like;Adventure;Open World;Third Person;Sci-fi;Action-Adventure;Story Rich;Space,6.99,90,78,72908,Unknown,2187240,2353,action action;singleplayer;souls-like;adventure;open world;third person;sci-fi;action-adventure;story rich;space
394360,Hearts of Iron IV,2016-06-06,Simulation,Strategy;World War II;Grand Strategy;War;Historical;Military;Alternate History;Multiplayer;Simulation;Tactical,14.99,70,88,269521,Unknown,8085630,32112,simulation strategy;world war ii;grand strategy;war;historical;military;alternate history;multiplayer;simulation;tactical
1091500,Cyberpunk 2077,2020-12-09,RPG,Cyberpunk;Open World;Nudity;RPG;Singleplayer;Story Rich;Mature;Sci-fi;FPS;Futuristic,59.99,0,94,835680,Unknown,25070400,22265,rpg cyberpunk;open world;nudity;rpg;singleplayer;story rich;mature;sci-fi;fps;futuristic
1669000,Age of Wonders 4,2023-05-02,RPG,Strategy;4X;Turn-Based Strategy;Character Customization;Fantasy;RPG;Grand Strategy;Dark Fantasy;Turn-Based Combat;War,24.99,50,80,15780,Unknown,473400,1707,rpg strategy;4x;turn-based strategy;character customization;fantasy;rpg;grand strategy;dark fantasy;turn-based combat;war
2300320,Farming Simulator 25,2024-11-12,Simulation,Simulation;Farming Sim;Realistic;Multiplayer;3D;First-Person;Economy;Time Management;Building;Immersive Sim,29.99,0,92,32325,Unknown,969750,13431,simulation simulation;farming sim;realistic;multiplayer;3d;first-person;economy;time management;building;immersive sim
3230400,EA SPORTS™ Madden NFL 26,2025-08-14,Simulation,Simulation;Sports;Football (American);Competitive;Strategy;Multiplayer,13.99,80,65,4410,Unknown,132300,0,simulation simulation;sports;football (american);competitive;strategy;multiplayer
3897800,Poker Night at the Inventory,2026-03-05,Casual,Casual;Card Game;Comedy;Gambling;Cartoon;Funny;3D;Cartoony;Singleplayer;Conversation,9.99,0,95,5213,Unknown,156390,0,casual casual;card game;comedy;gambling;cartoon;funny;3d;cartoony;singleplayer;conversation
3834090,YAPYAP,2026-02-03,Action,Online Co-Op;Multiplayer;Comedy;Magic;Horror;Physics;Dark Fantasy;Survival Horror;Procedural Generation;First-Person,9.99,0,85,5163,Unknown,154890,0,action online co-op;multiplayer;comedy;magic;horror;physics;dark fantasy;survival horror;procedural generation;first-person
1973530,Limbus Company,2023-02-26,Unknown,Story Rich;Lore-Rich;Free to Play;Turn-Based Combat;Turn-Based Tactics;Visual Novel;Singleplayer;RPG;Strategy;Great Soundtrack,0.0,0,92,0,Unknown,0,0,unknown story rich;lore-rich;free to play;turn-based combat;turn-based tactics;visual novel;singleplayer;rpg;strategy;great soundtrack
440,Team Fortress 2,2007-10-10,Action,Free to Play;Hero Shooter;Multiplayer;FPS;Shooter;Action;Class-Based;Team-Based;Funny;First-Person,0.0,0,94,46365,Unknown,1390950,43819,action free to play;hero shooter;multiplayer;fps;shooter;action;class-based;team-based;funny;first-person
1203620,Enshrouded,2024-01-24,Action,Open World;Survival;Base Building;Multiplayer;Online Co-Op;Crafting;RPG;Adventure;Exploration;Building,23.99,20,80,86472,Unknown,2594160,10654,action open world;survival;base building;multiplayer;online co-op;crafting;rpg;adventure;exploration;building
3513350,Wuthering Waves,2025-04-28,Action,Open World;Anime;Free to Play;Action;Adventure;RPG;Story Rich;Combat;Exploration;3D,0.0,0,85,0,Unknown,0,0,action open world;anime;free to play;action;adventure;rpg;story rich;combat;exploration;3d
270880,American Truck Simulator,2016-02-02,Indie,Automobile Sim;Driving;Open World;Transportation;Simulation;America;Realistic;Moddable;Relaxing;Exploration,19.99,0,94,160267,Unknown,4808010,6742,indie automobile sim;driving;open world;transportation;simulation;america;realistic;moddable;relaxing;exploration
3527290,PEAK,2025-06-16,Action,Multiplayer;Online Co-Op;Co-op;Physics;Exploration;Adventure;First-Person;Comedy;Procedural Generation;3D,7.99,0,92,243595,Unknown,7307850,0,action multiplayer;online co-op;co-op;physics;exploration;adventure;first-person;comedy;procedural generation;3d
2893570,DRAGON QUEST I & II HD-2D Remake,2025-10-30,RPG,RPG;2.5D;Pixel Graphics;1980s;Atmospheric;Fantasy;Emotional;Lore-Rich;Magic;Turn-Based Combat,44.99,25,94,1469,Unknown,44070,0,rpg rpg;2.5d;pixel graphics;1980s;atmospheric;fantasy;emotional;lore-rich;magic;turn-based combat
960090,Bloons TD 6,2018-12-17,Strategy,Tower Defense;Strategy;Multiplayer;Singleplayer;Online Co-Op;Co-op;Family Friendly;Casual;3D;Cartoony,5.59,60,96,337355,Unknown,10120650,7489,strategy tower defense;strategy;multiplayer;singleplayer;online co-op;co-op;family friendly;casual;3d;cartoony
2483190,Forza Horizon 6,2026-05-18,Racing,Racing;Open World;Driving;Automobile Sim;Simulation;Multiplayer;Sports;Exploration;Realistic;Arcade,69.99,0,0,0,Unknown,0,0,racing racing;open world;driving;automobile sim;simulation;multiplayer;sports;exploration;realistic;arcade
1962663,Call of Duty®: Warzone™,2022-11-16,Action,Free to Play;FPS;Battle Royale;Multiplayer;Shooter;Action;Singleplayer;Violent;First-Person;Military,0.0,0,24,9773,Unknown,293190,0,action free to play;fps;battle royale;multiplayer;shooter;action;singleplayer;violent;first-person;military
1174180,Red Dead Redemption 2,2019-12-05,Action,Open World;Story Rich;Western;Multiplayer;Adventure;Action;Realistic;Singleplayer;Shooter;Horses,59.99,0,95,785860,Unknown,23575800,29885,action open world;story rich;western;multiplayer;adventure;action;realistic;singleplayer;shooter;horses
1361210,"Warhammer 40,000: Darktide",2022-11-30,Action,Horror;Team-Based;Combat;Co-op;Warhammer 40K;FPS;PvE;Class-Based;Shooter;Hack and Slash,9.99,75,66,101964,Unknown,3058920,7267,action horror;team-based;combat;co-op;warhammer 40k;fps;pve;class-based;shooter;hack and slash
